SALETYPE,SOLDDATE,PROPERTY TYPE,ADDRESS,CITY,STATE,ZIPCODE,PRICE,BEDS,BATHS,SQFT,LOTSIZE,YEARBUILT,DAYSONMARKET,PPSQFT,HOA,URL,LATITUDE,LONGITUDE
PAST SALE,May-28-2019,Single Family Residential,13504 1st Ave NW,Seattle,WA,98177,617500,2,1,1110,12750,1950,358,556,,http://www.redfin.com/WA/Seattle/13504-1st-Ave-NW-98177/home/96863,47.7269424,-122.3579208
PAST SALE,August-30-2019,Single Family Residential,1804 S 107th St,Seattle,WA,98168,420000,2,1,1240,9187,1946,264,339,,http://www.redfin.com/WA/Seattle/1804-S-107th-St-98168/home/186840,47.5072672,-122.3095809
PAST SALE,September-20-2019,Single Family Residential,9017 14th Ave S,Seattle,WA,98108,410000,2,1,1010,6000,1945,243,406,,http://www.redfin.com/WA/Seattle/9017-14th-Ave-S-98108/home/477007,47.5225385,-122.3152728
PAST SALE,June-28-2019,Single Family Residential,3512 NE 134th St,Seattle,WA,98125,419000,2,1,1220,7273,1962,327,343,,http://www.redfin.com/WA/Seattle/3512-NE-134th-St-98125/home/110821,47.7259129,-122.2902113
PAST SALE,August-26-2019,Single Family Residential,3407 36th Ave S,Seattle,WA,98144,615000,2,2,1090,4080,1955,268,564,,http://www.redfin.com/WA/Seattle/3407-36th-Ave-S-98144/home/171139,47.572194,-122.2880438
PAST SALE,October-11-2019,Single Family Residential,9513 Interlake Ave N,Seattle,WA,98103,558500,0,,1100,835,2015,222,508,,http://www.redfin.com/WA/Seattle/9513-Interlake-Ave-N-98103/home/104293,47.6981268,-122.3410427
PAST SALE,June-11-2019,Single Family Residential,3421 SW Trenton St,Seattle,WA,98126,395000,2,1,1240,6409,1922,344,319,,http://www.redfin.com/WA/Seattle/3421-SW-Trenton-St-98126/home/472340,47.5244855,-122.3762904
PAST SALE,November-19-2019,Single Family Residential,5203 SW Admiral Way,Seattle,WA,98116,650000,2,1,1200,7140,1949,183,542,,http://www.redfin.com/WA/Seattle/5203-SW-Admiral-Way-98116/home/330304,47.5790714,-122.399188
PAST SALE,August-14-2019,Single Family Residential,819 NE 55th St,Seattle,WA,98105,615000,2,1,1250,2880,1920,280,492,,http://www.redfin.com/WA/Seattle/819-NE-55th-St-98105/home/311963,47.6684172,-122.3185577
PAST SALE,January-3-2020,Single Family Residential,6215 38th Ave NE,Seattle,WA,98115,818000,2,2,1250,4100,1928,138,654,,http://www.redfin.com/WA/Seattle/6215-38th-Ave-NE-98115/home/313376,47.6744399,-122.2873235
PAST SALE,February-17-2020,Single Family Residential,2221 NE 83rd St,Seattle,WA,98115,555000,2,1,1110,6438,1942,93,500,,http://www.redfin.com/WA/Seattle/2221-NE-83rd-St-98115/home/310298,47.6896176,-122.3036002
PAST SALE,May-13-2020,Single Family Residential,4153 20th Ave SW,Seattle,WA,98106,585000,2,1,1150,5000,1913,7,509,,http://www.redfin.com/WA/Seattle/4153-20th-Ave-SW-98106/home/160240,47.5651112,-122.3594081
PAST SALE,January-3-2020,Single Family Residential,1119 N 78th St,Seattle,WA,98103,630000,2,1.5,1040,4280,1947,138,606,,http://www.redfin.com/WA/Seattle/1119-N-78th-St-98103/home/306710,47.6852934,-122.3435552
PAST SALE,March-23-2020,Single Family Residential,746 N 73rd St,Seattle,WA,98103,666450,2,1,1060,3090,1903,58,629,,http://www.redfin.com/WA/Seattle/746-N-73rd-St-98103/home/300768,47.6820187,-122.3478646
PAST SALE,November-8-2019,Single Family Residential,102 NW 135th Pl,Seattle,WA,98177,452000,2,1,1050,8126,1948,194,430,,http://www.redfin.com/WA/Seattle/102-NW-135th-Pl-98177/home/95532,47.7275215,-122.358487
PAST SALE,March-31-2020,Single Family Residential,5212 17th Ave S,Seattle,WA,98108,485000,2,1,1220,5500,1929,50,398,,http://www.redfin.com/WA/Seattle/5212-17th-Ave-S-98108/home/481817,47.5551835,-122.3102679
PAST SALE,August-15-2019,Single Family Residential,11721 9 Ave NE,Seattle,WA,98125,625000,2,1,1120,8022,1950,279,558,,http://www.redfin.com/WA/Seattle/11721-9th-Ave-NE-98125/home/105870,47.7146907,-122.3195665
PAST SALE,August-16-2019,Single Family Residential,3042 NW 64th St,Seattle,WA,98107,600000,0,,1220,5000,1900,278,492,,http://www.redfin.com/WA/Seattle/3042-NW-64th-St-98107/home/162098,47.6753841,-122.3975228
PAST SALE,October-10-2019,Single Family Residential,8334 25th Ave NW,Seattle,WA,98117,530000,2,1,1180,5400,1925,223,449,,http://www.redfin.com/WA/Seattle/8334-25th-Ave-NW-98117/home/167081,47.6900131,-122.3884473
PAST SALE,November-8-2019,Single Family Residential,217 N 143rd St,Seattle,WA,98133,514975,2,1,1110,6000,1940,194,464,,http://www.redfin.com/WA/Seattle/217-N-143rd-St-98133/home/96463,47.7321372,-122.3567589
PAST SALE,October-25-2019,Single Family Residential,6814 Ravenna Ave NE,Seattle,WA,98115,680000,2,1,1170,4794,1946,208,581,,http://www.redfin.com/WA/Seattle/6814-Ravenna-Ave-NE-98115/home/309932,47.6781535,-122.3035263
PAST SALE,August-7-2019,Single Family Residential,4010 36th Ave SW,Seattle,WA,98126,657000,2,1,1010,5750,1923,287,650,,http://www.redfin.com/WA/Seattle/4010-36th-Ave-SW-98126/home/329422,47.5680229,-122.3771123
PAST SALE,June-10-2019,Single Family Residential,4602 6th Ave NW,Seattle,WA,98107,779000,2,1.75,1140,2970,1918,345,683,,http://www.redfin.com/WA/Seattle/4602-6th-Ave-NW-98107/home/303351,47.6623291,-122.3636813
PAST SALE,July-23-2019,Single Family Residential,1115 N 40th St,Seattle,WA,98103,725000,2,1,1080,2880,1918,302,671,,http://www.redfin.com/WA/Seattle/1115-N-40th-St-98103/home/120191,47.6552106,-122.3439464
PAST SALE,November-12-2019,Single Family Residential,9452 13th Ave SW,Seattle,WA,98106,409000,2,1,1202,4264,1942,190,340,,http://www.redfin.com/WA/Seattle/9452-13th-Ave-SW-98106/home/475017,47.5175973,-122.3513826
PAST SALE,September-9-2019,Single Family Residential,9834 20th Ave SW,Seattle,WA,98106,420000,2,1,1040,13600,1918,254,404,,http://www.redfin.com/WA/Seattle/9834-20th-Ave-SW-98106/home/179451,47.5145431,-122.3588985
PAST SALE,April-9-2020,Single Family Residential,14338 Ashworth Ave N,Seattle,WA,98133,490000,2,1,1010,5250,1947,41,485,,http://www.redfin.com/WA/Seattle/14338-Ashworth-Ave-N-98133/home/102776,47.7334207,-122.3393478
PAST SALE,November-21-2019,Single Family Residential,8144 31st Ave SW,Seattle,WA,98126,499950,2,1.75,1040,7500,1943,181,481,,http://www.redfin.com/WA/Seattle/8144-31st-Ave-SW-98126/home/472406,47.5288215,-122.3721825
PAST SALE,April-8-2020,Single Family Residential,8831 30th Ave SW,Seattle,WA,98126,655000,2,0.75,1125,7740,1925,42,582,,http://www.redfin.com/WA/Seattle/8831-30th-Ave-SW-98126/home/472410,47.5236754,-122.3715621
PAST SALE,September-4-2019,Single Family Residential,9250 2nd Ave NW,Seattle,WA,98117,520000,2,2,1218,6350,1939,259,427,,http://www.redfin.com/WA/Seattle/9250-2nd-Ave-NW-98117/home/101310,47.6975663,-122.3590242
PAST SALE,July-18-2019,Single Family Residential,14333 Dayton Ave N,Seattle,WA,98133,545000,2,1,1000,5085,1943,307,545,,http://www.redfin.com/WA/Seattle/14333-Dayton-Ave-N-98133/home/101832,47.7332846,-122.3533221
PAST SALE,August-14-2019,Single Family Residential,7615 S 134th St,Seattle,WA,98178,382500,2,1,1210,17771,1945,280,316,,http://www.redfin.com/WA/Seattle/7615-S-134th-St-98178/home/196605,47.4833432,-122.2377244
PAST SALE,October-10-2019,Single Family Residential,10941 Oakwood Ave S,Seattle,WA,98178,537000,2,1,1160,7300,1938,223,463,,http://www.redfin.com/WA/Seattle/10941-Oakwood-Ave-S-98178/home/197944,47.5037851,-122.2329779
PAST SALE,February-18-2020,Single Family Residential,5528 S Langston Rd,Seattle,WA,98178,392500,2,1,1110,7629,1991,92,354,,http://www.redfin.com/WA/Seattle/5528-S-Langston-Rd-98178/home/195837,47.4947583,-122.263163
PAST SALE,August-28-2019,Single Family Residential,606 NW 78th St,Seattle,WA,98117,730000,2,2,1170,5150,1910,266,624,,http://www.redfin.com/WA/Seattle/606-NW-78th-St-98117/home/497948,47.6856993,-122.3637779
PAST SALE,December-27-2019,Single Family Residential,1914 11th Ave W Unit B,Seattle,WA,98119,685000,2,1.75,1107,1073,2005,145,619,,http://www.redfin.com/WA/Seattle/1914-11th-Ave-W-98119/unit-B/home/2083688,47.636442,-122.371177
PAST SALE,August-30-2019,Single Family Residential,7556 29th Ave NW,Seattle,WA,98117,665000,2,1,1173,5757,1943,264,567,,http://www.redfin.com/WA/Seattle/7556-29th-Ave-NW-98117/home/165014,47.6847927,-122.39401
PAST SALE,October-4-2019,Single Family Residential,3223 Walnut Ave SW,Seattle,WA,98116,575000,2,1,1190,4828,1906,229,483,,http://www.redfin.com/WA/Seattle/3223-Walnut-Ave-SW-98116/home/328516,47.5748397,-122.3838424
PAST SALE,August-9-2019,Single Family Residential,8425 S 115th Pl,Seattle,WA,98178,409000,2,1,1040,6000,1938,285,393,,http://www.redfin.com/WA/Seattle/8425-S-115th-Pl-98178/home/199126,47.4995296,-122.2264108
PAST SALE,May-30-2019,Single Family Residential,10217 3rd Ave SW,Seattle,WA,98146,415000,2,1,1240,9117,1935,356,335,,http://www.redfin.com/WA/Seattle/10217-3rd-Ave-SW-98146/home/182217,47.5115957,-122.3384329
PAST SALE,August-6-2019,Single Family Residential,7307 24th Ave NE,Seattle,WA,98115,657000,2,1,1250,3552,1920,288,526,,http://www.redfin.com/WA/Seattle/7307-24th-Ave-NE-98115/home/309034,47.6815055,-122.3021236
PAST SALE,July-3-2019,Single Family Residential,14360 Edgewater Ln NE,Seattle,WA,98125,1200000,2,1.5,1160,5751,2008,322,1034,,http://www.redfin.com/WA/Seattle/14360-EdgeWater-Ln-NE-98125/home/18662860,47.7333249,-122.2840706
PAST SALE,July-31-2019,Single Family Residential,8556 Interlake Ave N,Seattle,WA,98103,540000,2,1.5,1240,5000,1949,294,435,,http://www.redfin.com/WA/Seattle/8556-Interlake-Ave-N-98103/home/104497,47.6921731,-122.3399912
PAST SALE,June-28-2019,Single Family Residential,424 W McGraw Pl,Seattle,WA,98119,802500,2,1,1060,2550,1925,327,757,,http://www.redfin.com/WA/Seattle/424-W-McGraw-Pl-98119/home/131447,47.6410527,-122.3630335
PAST SALE,July-19-2019,Single Family Residential,7430 California Ave SW,Seattle,WA,98136,471950,2,1,1170,5890,1909,306,403,,http://www.redfin.com/WA/Seattle/7430-California-Ave-SW-98136/home/469389,47.5360785,-122.3866632
PAST SALE,August-2-2019,Single Family Residential,3435 62nd Ave SW,Seattle,WA,98116,730000,2,1.5,1220,4800,1950,292,598,,http://www.redfin.com/WA/Seattle/3435-62nd-Ave-SW-98116/home/151191,47.5730546,-122.4125212
PAST SALE,July-23-2019,Single Family Residential,5633 Beach Dr SW,Seattle,WA,98136,1368000,1,1,1130,29631,1953,302,1211,,http://www.redfin.com/WA/Seattle/5633-Beach-Dr-SW-98136/home/152781,47.5512103,-122.3982689
PAST SALE,August-1-2019,Single Family Residential,6439 Marshall Ave SW,Seattle,WA,98136,589990,2,1,1080,7775,1955,293,546,,http://www.redfin.com/WA/Seattle/6439-Marshall-Ave-SW-98136/home/153037,47.5447463,-122.3936467
PAST SALE,March-10-2020,Single Family Residential,9035 10th Ave SW,Seattle,WA,98106,500000,2,1,1080,4760,1911,71,463,,http://www.redfin.com/WA/Seattle/9035-10th-Ave-SW-98106/home/474578,47.5217851,-122.3482857
PAST SALE,February-28-2020,Single Family Residential,8438 13th Ave SW,Seattle,WA,98106,575000,2,1.5,1090,7620,1948,82,528,,http://www.redfin.com/WA/Seattle/8438-13th-Ave-SW-98106/home/474776,47.527165,-122.3515728
PAST SALE,May-15-2020,Single Family Residential,2640 S Warsaw St,Seattle,WA,98108,408000,2,1,1110,6100,1936,5,368,,http://www.redfin.com/WA/Seattle/2640-S-Warsaw-St-98108/home/478094,47.5438227,-122.2977671
PAST SALE,March-26-2020,Single Family Residential,5109 S Lucile St,Seattle,WA,98118,610000,2,1.5,1100,4086,1909,55,555,,http://www.redfin.com/WA/Seattle/5109-S-Lucile-St-98118/home/492526,47.5524658,-122.2694578
PAST SALE,August-28-2019,Single Family Residential,8416 S 119th St,Seattle,WA,98178,350000,2,1,1150,9000,1920,266,304,,http://www.redfin.com/WA/Seattle/8416-S-119th-St-98178/home/199800,47.496366,-122.2268346
PAST SALE,October-4-2019,Single Family Residential,4535 SW Director St,Seattle,WA,98136,710000,2,1,1060,5050,1944,229,670,,http://www.redfin.com/WA/Seattle/4535-SW-Director-St-98136/home/157815,47.5226593,-122.3916473
PAST SALE,February-11-2020,Single Family Residential,2716 Fairmount Ave SW,Seattle,WA,98116,493500,1,1,1240,11000,1909,99,398,,http://www.redfin.com/WA/Seattle/2716-Fairmount-Ave-SW-98116/home/328734,47.5786547,-122.3820564
PAST SALE,July-10-2019,Single Family Residential,110 n 60th St,Seattle,WA,98103,706000,2,2,1120,2716,1910,315,630,,http://www.redfin.com/WA/Seattle/110-N-60th-St-98103/home/299684,47.6725381,-122.3568533
PAST SALE,April-20-2020,Single Family Residential,6021 45th Ave SW,Seattle,WA,98136,560000,1,1,1240,4800,1918,30,452,,http://www.redfin.com/WA/Seattle/6021-45th-Ave-SW-98136/home/153892,47.54788,-122.3902272
PAST SALE,March-30-2020,Single Family Residential,3313 S Dearborn St,Seattle,WA,98144,767500,2,1,1160,5000,1900,51,662,,http://www.redfin.com/WA/Seattle/3313-S-Dearborn-St-98144/home/140681,47.5955299,-122.2898306
PAST SALE,October-24-2019,Single Family Residential,6915 28th Ave NW,Seattle,WA,98117,705000,2,1.5,1050,2200,1912,209,671,,http://www.redfin.com/WA/Seattle/6915-28th-Ave-NW-98117/home/164610,47.6791714,-122.3932038
PAST SALE,May-4-2020,Single Family Residential,5424 SW Angeline St,Seattle,WA,98116,610000,2,1,1070,5000,1953,16,570,,http://www.redfin.com/WA/Seattle/5424-SW-Angeline-St-98116/home/152608,47.560424,-122.4021306
PAST SALE,May-13-2020,Single Family Residential,8419 12th Ave SW,Seattle,WA,98106,706000,2,1.5,1140,7620,1925,7,619,,http://www.redfin.com/WA/Seattle/8419-12th-Ave-SW-98106/home/475057,47.527626,-122.3508818
PAST SALE,November-15-2019,Single Family Residential,6243 2nd Ave NW,Seattle,WA,98107,770000,2,1,1190,5200,1915,187,647,,http://www.redfin.com/WA/Seattle/6243-2nd-Ave-NW-98107/home/299713,47.675619,-122.3597181
PAST SALE,December-13-2019,Single Family Residential,318 N 77th,Seattle,WA,98117,679000,2,0.75,1230,3328,1914,159,552,,http://www.redfin.com/WA/Seattle/318-NW-77th-St-98117/home/497884,47.6849112,-122.3615156
PAST SALE,June-14-2019,Single Family Residential,128 NW 103rd St,Seattle,WA,98177,617450,2,1,1000,5100,1947,341,617,,http://www.redfin.com/WA/Seattle/128-NW-103rd-St-98177/home/95871,47.7038778,-122.3593301
PAST SALE,June-28-2019,Single Family Residential,2201 S Eddy St,Seattle,WA,98108,475000,2,1,1120,8470,1927,327,424,,http://www.redfin.com/WA/Seattle/2201-S-Eddy-St-98108/unit-B/home/482715,47.5449037,-122.3047632
PAST SALE,July-31-2019,Single Family Residential,3515 SW 110th St,Seattle,WA,98146,415000,2,1,1140,13334,1952,294,364,,http://www.redfin.com/WA/Seattle/3515-SW-110th-St-98146/home/157962,47.503873,-122.3769996
PAST SALE,July-2-2019,Single Family Residential,6047 5th Ave NE,Seattle,WA,98115,675000,2,1,1090,3000,1911,323,619,,http://www.redfin.com/WA/Seattle/6047-5th-Ave-NE-98115/home/306133,47.6735975,-122.3237121
PAST SALE,August-5-2019,Single Family Residential,311 NE 95th St,Seattle,WA,98115,575000,2,1,1220,7200,1925,289,471,,http://www.redfin.com/WA/Seattle/311-NE-95th-St-98115/home/110002,47.6974508,-122.3251448
PAST SALE,April-20-2020,Single Family Residential,8619 36th Ave SW,Seattle,WA,98126,562000,2,1,1120,5118,1942,30,502,,http://www.redfin.com/WA/Seattle/8619-36th-Ave-SW-98126/home/469659,47.5255171,-122.3780667
PAST SALE,August-19-2019,Single Family Residential,3209 NE 95th St,Seattle,WA,98115,760000,2,1,1220,10579,1926,275,623,,http://www.redfin.com/WA/Seattle/3209-NE-95th-St-98115/home/315372,47.6972434,-122.2927132
PAST SALE,April-3-2020,Single Family Residential,346 N 101st St,Seattle,WA,98133,680000,2,1.75,1230,3844,1930,47,553,,http://www.redfin.com/WA/Seattle/346-N-101st-St-98133/home/98290,47.7023785,-122.3534315
PAST SALE,November-20-2019,Single Family Residential,13520 23rd Ave NE,Seattle,WA,98125,538000,2,1,1130,5914,1948,182,476,,http://www.redfin.com/WA/Seattle/13520-23rd-Ave-NE-98125/home/114937,47.7272517,-122.3037915
PAST SALE,February-28-2020,Single Family Residential,2652 39th Ave SW,Seattle,WA,98116,645000,2,1,1040,5000,1925,82,620,,http://www.redfin.com/WA/Seattle/2652-39th-Ave-SW-98126/home/328543,47.5801115,-122.3810043
PAST SALE,October-31-2019,Single Family Residential,5017 D Delridge Way SW Unit D,Seattle,WA,98106,470000,2,1.5,1077,4968,2019,202,436,,http://www.redfin.com/WA/Seattle/5017-Delridge-Way-SW-98106/unit-D/home/164892902,47.5568203,-122.3632232
PAST SALE,August-21-2019,Single Family Residential,2534 13th Ave W,Seattle,WA,98119,825000,2,0.75,1040,4000,1903,273,793,,http://www.redfin.com/WA/Seattle/2534-13th-Ave-W-98119/home/129426,47.641732,-122.3733942
PAST SALE,November-8-2019,Single Family Residential,4109 SW Morgan St,Seattle,WA,98136,455000,1,1.5,1160,3019,1920,194,392,,http://www.redfin.com/WA/Seattle/4109-SW-Morgan-St-98136/home/469358,47.5446817,-122.3849494
PAST SALE,July-2-2019,Single Family Residential,7359 18th Ave NW,Seattle,WA,98117,635000,2,1.5,1020,2550,1985,323,623,,http://www.redfin.com/WA/Seattle/7359-18th-Ave-NW-98117/home/164280,47.6830248,-122.3802875
PAST SALE,September-4-2019,Single Family Residential,11720 NE 8TH Ave,Seattle,WA,98125,590000,2,1,1100,9212,1950,259,536,,http://www.redfin.com/WA/Seattle/11720-8th-Ave-NE-98125/home/105869,47.7146735,-122.320437
PAST SALE,August-1-2019,Single Family Residential,3047 NW 59TH St,Seattle,WA,98107,594000,0,,1010,4850,1905,293,588,,http://www.redfin.com/WA/Seattle/3047-NW-59th-St-98107/home/162945,47.6714938,-122.3976204
PAST SALE,March-11-2020,Single Family Residential,3048 NW 69th St,Seattle,WA,98177,665000,1,1,1070,5000,1906,70,621,,http://www.redfin.com/WA/Seattle/3048-NW-69th-St-98117/home/166896,47.6789238,-122.3977218
PAST SALE,August-30-2019,Single Family Residential,3530 S Dawson St,Seattle,WA,98118,450000,2,1,1110,9240,1934,264,405,,http://www.redfin.com/WA/Seattle/3530-S-Dawson-St-98118/home/172572,47.5552922,-122.2880581
PAST SALE,December-30-2019,Single Family Residential,5522 37th Ave S,Seattle,WA,98118,560000,2,1.75,1040,4000,1909,142,538,,http://www.redfin.com/WA/Seattle/5522-37th-Ave-S-98118/home/173421,47.5520296,-122.286064
PAST SALE,June-28-2019,Single Family Residential,1134 26th Ave,Seattle,WA,98122,745000,0,,1180,3420,1914,327,631,,http://www.redfin.com/WA/Seattle/1134-26th-Ave-98122/home/146984,47.6126081,-122.298528
PAST SALE,July-26-2019,Single Family Residential,7517 33rd Ave NE,Seattle,WA,98115,650000,2,1,1150,4080,1956,299,565,,http://www.redfin.com/WA/Seattle/7517-33rd-Ave-NE-98115/home/316735,47.6835953,-122.2929039
PAST SALE,December-2-2019,Single Family Residential,3503 NE 44th St,Seattle,WA,98105,805000,2,1,1030,5000,1951,170,782,,http://www.redfin.com/WA/Seattle/3503-NE-44th-St-98105/home/122300,47.66037,-122.2900596
PAST SALE,December-20-2019,Single Family Residential,4118 41st Ave S,Seattle,WA,98118,621000,2,1,1080,3000,1914,152,575,,http://www.redfin.com/WA/Seattle/4118-41st-Ave-S-98118/home/488182,47.565587,-122.2815303
PAST SALE,October-2-2019,Single Family Residential,1317 N 44th St,Seattle,WA,98103,1275000,0,,1140,5500,1940,231,1118,,http://www.redfin.com/WA/Seattle/1317-N-44th-St-98103/home/118299,47.659774,-122.3413309
PAST SALE,March-27-2020,Single Family Residential,719 N 45th St,Seattle,WA,98103,661523,2,1,1100,2500,1916,54,601,,http://www.redfin.com/WA/Seattle/719-N-45th-St-98103/home/302445,47.6613309,-122.349208
PAST SALE,April-7-2020,Single Family Residential,10549 Phinney Ave N,Seattle,WA,98133,609000,2,1,1220,6057,1925,43,499,,http://www.redfin.com/WA/Seattle/10549-Phinney-Ave-N-98133/home/99139,47.7065448,-122.3543982
PAST SALE,August-8-2019,Single Family Residential,4406 Letitia Ave S,Seattle,WA,98118,427000,2,1,1030,6000,1910,286,415,,http://www.redfin.com/WA/Seattle/4406-Letitia-Ave-S-98118/home/172059,47.5638823,-122.2890404
PAST SALE,August-22-2019,Single Family Residential,7025 36th Ave NE,Seattle,WA,98115,650000,2,1,1070,4500,1937,272,607,,http://www.redfin.com/WA/Seattle/7025-36th-Ave-NE-98115/home/315505,47.6801745,-122.2896109
PAST SALE,November-26-2019,Single Family Residential,8412 12th Ave S,Seattle,WA,98108,410000,2,1,1090,5880,1945,176,376,,http://www.redfin.com/WA/Seattle/8412-12th-Ave-S-98108/home/477199,47.5276994,-122.3173175
PAST SALE,May-4-2020,Single Family Residential,1347 S Pearl St,Seattle,WA,98108,740000,2,1.75,1170,6208,1941,16,632,,http://www.redfin.com/WA/Seattle/1347-S-Pearl-St-98108/home/170150,47.5562222,-122.3140295
